"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Description","Excerpt","Product Published","Product Modified","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","File Download","Download Limit","Download Expiry","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","Product URL","Button Text","Purchase Note","Product Status","Comment Status"
,,"272",,"Ciotola alta","ciotola-alta","http://localhost:8888/sidi/shop/senza-categoria/ciotola-alta/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"271",,"Cassetta ovale","cassetta-ovale","http://localhost:8888/sidi/shop/senza-categoria/cassetta-ovale/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"270",,"Conca doppio bordo","conca-doppio-bordo-2","http://localhost:8888/sidi/shop/senza-categoria/conca-doppio-bordo-2/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"269",,"Ciotola","conca-doppio-bordo","http://localhost:8888/sidi/shop/senza-categoria/conca-doppio-bordo/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"268",,"Campana liscia","campana-liscia","http://localhost:8888/sidi/shop/senza-categoria/campana-liscia/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"267","1821070","Campana Greca &#8211; Mod. CG-70","modello-cg-70","http://localhost:8888/sidi/shop/terra/modello-cg-70/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","48","cm","36","cm","69","cm","Collezione Terra",,,,,,,,,"Yes","30","In Stock","No","No",,,,,,"Publish","Open"
,,"266","1821055","Campana Greca &#8211; Mod. CG-62","modello-cg-62","http://localhost:8888/sidi/shop/terra/modello-cg-62/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","43","cm","33","cm","63","cm","Collezione Terra",,,,,,,,,"Yes","34","In Stock","No","No",,,,,,"Publish","Open"
,,"265",,"Campana greca","campana-greca","http://localhost:8888/sidi/shop/senza-categoria/campana-greca/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"264","1801570","Vaso Conico Festonato con Melograni &#8211; Mod. CFM-75","modello-cfm-75","http://localhost:8888/sidi/shop/terra/modello-cfm-75/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","56.5","cm","41.5","cm","69","cm","Collezione Terra",,,,,,,,,"Yes","14","In Stock","No","No",,,,,,"Publish","Open"
,,"263","1801560","Vaso Conico Festonato con Melograni &#8211; Mod. CFM-60","modello-cfm-60","http://localhost:8888/sidi/shop/terra/modello-cfm-60/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","47","cm","38","cm","60","cm","Collezione Terra",,,,,,,,,"Yes","14","In Stock","No","No",,,,,,"Publish","Open"
,,"262","1801550","Vaso Conico Festonato con Melograni &#8211; Mod. CFM-50","modello-cfm-50","http://localhost:8888/sidi/shop/terra/modello-cfm-50/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","38.5","cm","29","cm","48","cm","Collezione Terra",,,,,,,,,"Yes","40","In Stock","No","No",,,,,,"Publish","Open"
,,"261",,"Vaso conico festonato con melograni","vaso-conico-festonato-con-melograni","http://localhost:8888/sidi/shop/senza-categoria/vaso-conico-festonato-con-melograni/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"260","1802380","Vaso Conico Festonato con Ghirlande &#8211; Mod. CNG-85","modello-cng-85","http://localhost:8888/sidi/shop/terra/modello-cng-85/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","55","cm","47","cm","79","cm","Collezione Terra",,,,,,,,,"Yes","11","In Stock","No","No",,,,,,"Publish","Open"
,,"258",,"Vaso conico festonato con ghirlande","vaso-conico-festonato-con-ghirlande","http://localhost:8888/sidi/shop/senza-categoria/vaso-conico-festonato-con-ghirlande/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"257","1801370","Vaso Conico Festonato con Limoni &#8211; Mod. CFL-75","modello-cfl-75","http://localhost:8888/sidi/shop/terra/modello-cfl-75/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","51.5","cm","36","cm","70","cm","Collezione Terra",,,,,,,,,"Yes","38","In Stock","No","No",,,,,,"Publish","Open"
,,"256","1801360","Vaso Conico Festonato con Limoni &#8211; Mod. CFL-60","modello-cfl-60","http://localhost:8888/sidi/shop/terra/modello-cfl-60/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","45","cm","29","cm","58","cm","Collezione Terra",,,,,,,,,"Yes","44","In Stock","No","No",,,,,,"Publish","Open"
,,"255","1801350","Vaso Conico Festonato con Limoni &#8211; Mod. CFL-50","modello-cfl-50","http://localhost:8888/sidi/shop/terra/modello-cfl-50/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","37","cm","24","cm","48","cm","Collezione Terra",,,,,,,,,"Yes","72","In Stock","No","No",,,,,,"Publish","Open"
,,"254",,"Vaso conico festonato con limoni","vaso-conico-festonato-con-limoni","http://localhost:8888/sidi/shop/senza-categoria/vaso-conico-festonato-con-limoni/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"253","B095065","Mediterraneo &#8211; Mod. MED-173","modello-med-173","http://localhost:8888/sidi/shop/terra/modello-med-173/",,,"11/11/2013","11/18/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","129.5","cm","120","cm","173","cm","Collezione Terra",,,,,,,,,"Yes","3","In Stock","No","No",,,,,,"Publish","Open"
,,"252","B095055","Mediterraneo &#8211; Mod. MED-140","modello-med-140","http://localhost:8888/sidi/shop/terra/modello-med-140/",,,"11/11/2013","11/18/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","105.5","cm","100","cm","140","cm","Collezione Terra",,,,,,,,,"Yes","4","In Stock","No","No",,,,,,"Publish","Open"
,,"251","B095041","Mediterraneo &#8211; Mod. MED-110","modello-med-110","http://localhost:8888/sidi/shop/terra/modello-med-110/",,,"11/11/2013","11/18/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","82","cm","75.5","cm","110","cm","Collezione Terra",,,,,,,,,"Yes","5","In Stock","No","No",,,,,,"Publish","Open"
,,"250",,"Mediterraneo","mediterraneo","http://localhost:8888/sidi/shop/senza-categoria/mediterraneo/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"249","1802590","Conca Festonata &#8211; Mod. CNF-90","modello-cnf-90","http://localhost:8888/sidi/shop/terra/modello-cnf-90/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","62","cm","38","cm","87","cm","Collezione Terra",,,,,,,,,"Yes","16","In Stock","No","No",,,,,,"Publish","Open"
,,"248","1802555","Conca Festonata &#8211; Mod. CNF-55","modello-cnf-55","http://localhost:8888/sidi/shop/terra/modello-cnf-55/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","39","cm","28.5","cm","53.5","cm","Collezione Terra",,,,,,,,,"Yes","44","In Stock","No","No",,,,,,"Publish","Open"
,,"247",,"Conca festonata","conca-festonata","http://localhost:8888/sidi/shop/senza-categoria/conca-festonata/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"246","1801080","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-85","modello-dbl-85-2","http://localhost:8888/sidi/shop/terra/modello-dbl-85-2/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","68.5","cm","50","cm","88","cm","Collezione Terra",,,,,,,,,"Yes","12","In Stock","No","No",,,,,,"Publish","Open"
,,"245","1802140","Vaso Conico Festonato &#8211; Mod. CF-140","modello-cf-140","http://localhost:8888/sidi/shop/terra/modello-cf-140/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","103","cm","80","cm","146","cm","Collezione Terra",,,,,,,,,"Yes","5","In Stock","No","No",,,,,,"Publish","Open"
,,"244","1802120","Vaso Conico Festonato &#8211; Mod. CF-120","modello-cf-120","http://localhost:8888/sidi/shop/terra/modello-cf-120/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","92","cm","70.5","cm","123","cm","Collezione Terra",,,,,,,,,"Yes","6","In Stock","No","No",,,,,,"Publish","Open"
,,"243","1802100","Vaso Conico Festonato &#8211; Mod. CF-100","modello-cf-100","http://localhost:8888/sidi/shop/terra/modello-cf-100/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","78","cm","55","cm","96","cm","Collezione Terra",,,,,,,,,"Yes","10","In Stock","No","No",,,,,,"Publish","Open"
,,"242","1802085","Vaso Conico Festonato &#8211; Mod. CF-85","modello-cf-75","http://localhost:8888/sidi/shop/terra/modello-cf-75/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","75","cm","50","cm","86","cm","Collezione Terra",,,,,,,,,"Yes","13","In Stock","No","No",,,,,,"Publish","Open"
,,"241","1802060","Vaso Conico Festonato &#8211; Mod. CF-65","modello-cf-65","http://localhost:8888/sidi/shop/terra/modello-cf-65/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","52","cm","37","cm","64","cm","Collezione Terra",,,,,,,,,"Yes","32","In Stock","No","No",,,,,,"Publish","Open"
,,"240","1802050","Vaso Conico Festonato &#8211; Mod. CF-55","modello-cf-55","http://localhost:8888/sidi/shop/terra/modello-cf-55/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","44","cm","30","cm","56","cm","Collezione Terra",,,,,,,,,"Yes","40","In Stock","No","No",,,,,,"Publish","Open"
,,"239","1802040","Vaso Conico Festonato &#8211; Mod. CF-45","modello-cf-45","http://localhost:8888/sidi/shop/terra/modello-cf-45/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","38","cm","27","cm","45","cm","Collezione Terra",,,,,,,,,"Yes","132","In Stock","No","No",,,,,,"Publish","Open"
,,"238","1802035","Vaso Conico Festonato &#8211; Mod. CF-40","modello-cf-40","http://localhost:8888/sidi/shop/terra/modello-cf-40/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","33","cm","23","cm","39","cm","Collezione Terra",,,,,,,,,"Yes","156","In Stock","No","No",,,,,,"Publish","Open"
,,"237","1802030","Vaso Conico Festonato &#8211; Mod. CF-35","modello-cf-35","http://localhost:8888/sidi/shop/terra/modello-cf-35/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","30","cm","20","cm","34","cm","Collezione Terra",,,,,,,,,"Yes","216","In Stock","No","No",,,,,,"Publish","Open"
,,"236","1802025","Vaso Conico Festonato &#8211; Mod. CF-30","modello-cf-30","http://localhost:8888/sidi/shop/terra/modello-cf-30/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","26","cm","17","cm","30","cm","Collezione Terra",,,,,,,,,"Yes","319","In Stock","No","No",,,,,,"Publish","Open"
,,"235",,"Vaso conico festonato","vaso-conico-festonato","http://localhost:8888/sidi/shop/senza-categoria/vaso-conico-festonato/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"234","1801095","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-140","modello-dbl-140","http://localhost:8888/sidi/shop/terra/modello-dbl-140/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","88","cm","77","cm","133","cm","Collezione Terra",,,,,,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"233","1801090","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-120","modello-dbl-120","http://localhost:8888/sidi/shop/terra/modello-dbl-120/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","88","cm","60","cm","110","cm","Collezione Terra",,,,,,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"231","1801085","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-110","modello-dbl-85","http://localhost:8888/sidi/shop/terra/modello-dbl-85/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","81","cm","54","cm","98","cm","Collezione Terra",,,,,,,,,"Yes","10","In Stock","No","No",,,,,,"Publish","Open"
,,"230","1801070","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-75","modello-dbl-75","http://localhost:8888/sidi/shop/terra/modello-dbl-75/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","62","cm","47","cm","74","cm","Collezione Terra",,,,,,,,,"Yes","13","In Stock","No","No",,,,,,"Publish","Open"
,,"229","1801060","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-65","modello-dbl-65","http://localhost:8888/sidi/shop/terra/modello-dbl-65/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","55","cm","42","cm","67","cm","Collezione Terra",,,,,,,,,"Yes","32","In Stock","No","No",,,,,,"Publish","Open"
,,"228","1801058","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-62","modello-dbl-62","http://localhost:8888/sidi/shop/terra/modello-dbl-62/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","52","cm","37","cm","60","cm","Collezione Terra",,,,,,,,,"Yes","32","In Stock","No","No",,,,,,"Publish","Open"
,,"227","1801055","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-60","modello-dbl-60","http://localhost:8888/sidi/shop/terra/modello-dbl-60/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","44","cm","33","cm","55","cm","Collezione Terra",,,,,,,,,"Yes","32","In Stock","No","No",,,,,,"Publish","Open"
,,"226","1801045","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-45","modello-dbl-45","http://localhost:8888/sidi/shop/terra/modello-dbl-45/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","41","cm","27","cm","45","cm","Collezione Terra",,,,,,,,,"Yes","114","In Stock","No","No",,,,,,"Publish","Open"
,,"224","1801040","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-42","modello-dbl-35-copysdsdaad","http://localhost:8888/sidi/shop/terra/modello-dbl-35-copysdsdaad/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","40","cm","25","cm","42","cm","Collezione Terra",,,,,,,,,"Yes","120","In Stock","No","No",,,,,,"Publish","Open"
,,"223","1801030","Vaso Doppio Bordo Liscio &#8211; Mod. DBL-35","modello-dbl-35","http://localhost:8888/sidi/shop/terra/modello-dbl-35/",,,"11/11/2013","12/11/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","33","cm","20","cm","35","cm","Collezione Terra",,,,,,,,,"Yes","168","In Stock","No","No",,,,,,"Publish","Open"
,,"222",,"Vaso doppio bordo liscio","vaso-doppio-bordo-liscio","http://localhost:8888/sidi/shop/senza-categoria/vaso-doppio-bordo-liscio/",,,"11/11/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"204","BOA8065","Hilo &#8211; Mod. 130","modello-130-2","http://localhost:8888/sidi/shop/nude/modello-130-2/",,,"11/10/2013","11/18/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","127.5","cm","42","cm","60","cm","Collezione Nude",,,,,,,,,"Yes","3","In Stock","No","No",,,,,,"Publish","Open"
,,"203","BOA8056","Hilo &#8211; Mod. 100","modello-100-2","http://localhost:8888/sidi/shop/nude/modello-100-2/",,,"11/10/2013","11/18/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","107.5","cm","36","cm","50","cm","Collezione Nude",,,,,,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"202","BOA8040","Hilo &#8211; Mod. 80","modello-80-2","http://localhost:8888/sidi/shop/nude/modello-80-2/",,,"11/10/2013","11/18/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","81","cm","28","cm","40","cm","Collezione Nude",,,,,,,,,"Yes","15","In Stock","No","No",,,,,,"Publish","Open"
,,"201",,"Hilo","hilo","http://localhost:8888/sidi/shop/senza-categoria/hilo/","Modelli disponibili: 80/100/130",,"11/10/2013","11/20/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"200","BOA7065","Naïf &#8211; Mod. 130","modello-130","http://localhost:8888/sidi/shop/nude/modello-130/",,,"11/10/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","128","cm","30","cm","48.5","cm","Collezione Nude",,,,,,,,,"Yes","8","In Stock","No","No",,,,,,"Publish","Open"
,,"199","BOA7056","Naïf &#8211; Mod. 100","modello-100","http://localhost:8888/sidi/shop/nude/modello-100/",,,"11/10/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","108","cm","26","cm","40","cm","Collezione Nude",,,,,,,,,"Yes","15","In Stock","No","No",,,,,,"Publish","Open"
,,"198","BOA7040","Naïf &#8211; Mod. 80","modello-80","http://localhost:8888/sidi/shop/nude/modello-80/",,,"11/10/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","81","cm","24","cm","36","cm","Collezione Nude",,,,,,,,,"Yes","15","In Stock","No","No",,,,,,"Publish","Open"
,,"196",,"Naïf","naif","http://localhost:8888/sidi/shop/senza-categoria/naif/","Modelli disponibili: 80/100/130",,"11/10/2013","11/18/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"194",,"Girasole","girasole","http://localhost:8888/sidi/shop/senza-categoria/girasole/","Modelli disponibili: 60/80/100",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"192",,"Orchidea","orchidea","http://localhost:8888/sidi/shop/senza-categoria/orchidea/","Modelli disponibili: 45/60/75",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"190",,"Iris","iris-2","http://localhost:8888/sidi/shop/senza-categoria/iris-2/","Modelli disponibili: 36/45",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"188",,"Fiordaliso","fiordaliso-2","http://localhost:8888/sidi/shop/senza-categoria/fiordaliso-2/","Modelli disponibili: 40/55/70",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"186",,"Giglio","giglio","http://localhost:8888/sidi/shop/senza-categoria/giglio/","Modelli disponibili: 50/60/80",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"184",,"Rosa","rosa","http://localhost:8888/sidi/shop/senza-categoria/rosa/","Modelli disponibili: 55/70",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"183",,"Lilium","lilium","http://localhost:8888/sidi/shop/senza-categoria/lilium/","Modelli disponibili: 55/75/95",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"181",,"Gardenia","gardenia","http://localhost:8888/sidi/shop/senza-categoria/gardenia/","<div>
<div id=""product-desc"">
<div>

Modelli disponibili: 30/50

</div>
</div>
</div>",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"176",,"Mimosa","mimosa-3","http://localhost:8888/sidi/shop/senza-categoria/mimosa-3/","Modelli disponibili: 30/50",,"11/09/2013","11/17/2013","Raggruppato","Hidden","No","No","No",,,,,,"kg",,"cm",,"cm",,"cm","Uncategorized",,,,,,,,,"No",,"In Stock","No","No",,,,,,"Publish","Open"
,,"169","B100100","Girasole &#8211; Mod. 100","girasole-100","http://localhost:8888/sidi/shop/fiore/girasole-100/","Vaso: Girasole

Modello: 100",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","41.5","cm","85.5","cm","100","cm","Collezione Fiore",,,,,,,,,"Yes","20","In Stock","No","No",,,,,,"Publish","Open"
,,"168","B100080","Girasole &#8211; Mod. 80","girasole-80","http://localhost:8888/sidi/shop/fiore/girasole-80/","Vaso: Girasole

Modello: 80",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","34","cm","69","cm","70","cm","Collezione Fiore",,,,,,,,,"Yes","36","In Stock","No","No",,,,,,"Publish","Open"
,,"167","B100060","Girasole &#8211; Mod. 60","girasole-60","http://localhost:8888/sidi/shop/fiore/girasole-60/","Vaso: Girasole

Modello: 60",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","25.5","cm","51","cm","59.8","cm","Collezione Fiore",,,,,,,,,"Yes","39","In Stock","No","No",,,,,,"Publish","Open"
,,"166","B065037","Orchidea &#8211; Mod. 75","orchidea-75","http://localhost:8888/sidi/shop/fiore/orchidea-75/","Vaso: Orchidea

Modello: 75",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","76","cm","40","cm","50","cm","Collezione Fiore",,,,,,,,,"Yes","12","In Stock","No","No",,,,,,"Publish","Open"
,,"165","B065030","Orchidea &#8211; Mod. 60","orchidea-60","http://localhost:8888/sidi/shop/fiore/orchidea-60/","Vaso: Orchidea

Modello: 60",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","61","cm","32","cm","40.5","cm","Collezione Fiore",,,,,,,,,"Yes","24","In Stock","No","No",,,,,,"Publish","Open"
,,"164","B065023","Orchidea &#8211; Mod. 45","orchidea-45","http://localhost:8888/sidi/shop/fiore/orchidea-45/","Vaso: Orchidea

Modello: 45",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","45.5","cm","24","cm","30.7","cm","Collezione Fiore",,,,,,,,,"Yes","42","In Stock","No","No",,,,,,"Publish","Open"
,,"163","B075023","Iris &#8211; Mod. 45","iris-45","http://localhost:8888/sidi/shop/fiore/iris-45/","Vaso: Iris

Modello: 45",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","45.5","cm","75","cm","93.5","cm","Collezione Fiore",,,,,,,,,"Yes","10","In Stock","No","No",,,,,,"Publish","Open"
,,"162","B075017","Iris &#8211; Mod. 36","iris","http://localhost:8888/sidi/shop/fiore/iris/","Vaso: Iris

Modello: 36",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","36.5","cm","60.5","cm","75","cm","Collezione Fiore",,,,,,,,,"Yes","12","In Stock","No","No",,,,,,"Publish","Open"
,,"161","B070035","Fiordaliso &#8211; Mod. 70","fiordaliso-70","http://localhost:8888/sidi/shop/fiore/fiordaliso-70/","Vaso: Fiordaliso

Modello: 70",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","73","cm","41","cm","57.5","cm","Collezione Fiore",,,,,,,,,"Yes","6","In Stock","No","No",,,,,,"Publish","Open"
,,"160","B070028","Fiordaliso &#8211; Mod. 55","fiordaliso-55","http://localhost:8888/sidi/shop/fiore/fiordaliso-55/","Vaso: Fiordaliso

Modello: 55",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","57","cm","32.5","cm","44","cm","Collezione Fiore",,,,,,,,,"Yes","16","In Stock","No","No",,,,,,"Publish","Open"
,,"158","B070020","Fiordaliso &#8211; Mod. 40","fiordaliso","http://localhost:8888/sidi/shop/fiore/fiordaliso/","Vaso: Fiordaliso

Modello: 40",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","40.7","cm","23","cm","31.5","cm","Collezione Fiore",,,,,,,,,"Yes","30","In Stock","No","No",,,,,,"Publish","Open"
,,"157","B055040","Giglio &#8211; Mod. 80","giglio-80","http://localhost:8888/sidi/shop/fiore/giglio-80/","Vaso: Giglio

Modello: 80",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","61","cm","26","cm","40","cm","Collezione Fiore",,,,,,,,,"Yes","36","In Stock","No","No",,,,,,"Publish","Open"
,,"156","B055030","Giglio &#8211; Mod. 60","giglio-60","http://localhost:8888/sidi/shop/fiore/giglio-60/","Vaso: Giglio

Modello: 60",,"11/08/2013","11/17/2013","Semplice","Catalog & Search","No","No","No",,,,,,"kg","61","cm","26","cm","40","cm","Collezione Fiore",,,,,,,,,"Yes","36","In Stock","No","No",,,,,,"Publish","Open"
